Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Metro m2;Tipo Agregado
Apartamento;Leme;3;1;1;336;12000.0;3200.0;0.0;35.71;Apartamento
Loja/Salão;Centro;0;0;0;245;14700.0;0.0;245.0;60.0;Apartamento
Apartamento;Leblon;4;1;2;295;19000.0;4000.0;1168.0;64.41;Apartamento
Apartamento;Praça Seca;2;1;0;60;700.0;365.0;74.0;11.67;Apartamento
Apartamento;Barra da Tijuca;3;2;3;131;8000.0;2800.0;650.0;61.07;Apartamento
Apartamento;Tijuca;2;1;0;68;1800.0;650.0;24.0;26.47;Apartamento
Apartamento;Leme;2;0;0;82;2800.0;740.0;0.0;34.15;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;750.0;370.0;110.0;25.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;600.0;717.0;0.0;27.27;Apartamento
Apartamento;Ipanema;3;2;1;240;8900.0;1700.0;550.0;37.08;Apartamento
Apartamento;Leblon;3;1;1;110;4500.0;1100.0;300.0;40.91;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;2384;152000.0;60000.0;0.0;63.76;Apartamento
Apartamento;Tijuca;2;1;0;67;1500.0;573.0;50.0;22.39;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;57;1200.0;1470.0;335.0;21.05;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;900.0;1150.0;150.0;25.0;Apartamento
Casa;Campo Grande;2;1;0;120;2500.0;0.0;0.0;20.83;Casa
Conjunto Comercial/Sala;Vila Isabel;0;0;0;25;900.0;559.0;136.0;36.0;Apartamento
Flat;Ipanema;2;1;1;87;10400.0;3400.0;1200.0;119.54;Apartamento
Apartamento;Barra da Tijuca;3;2;3;123;6000.0;2500.0;780.0;48.78;Apartamento
Apartamento;Pechincha;2;1;1;70;1300.0;616.0;0.0;18.57;Apartamento
Conjunto Comercial/Sala;Pechincha;0;1;0;25;800.0;400.0;0.0;32.0;Apartamento
Apartamento;Taquara;2;1;0;45;800.0;380.0;10.0;17.78;Apartamento
Flat;Jacarepaguá;0;0;0;68;2000.0;1118.0;93.0;29.41;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;91;2000.0;870.0;120.0;21.98;Apartamento
Apartamento;Copacabana;1;0;0;30;2800.0;0.0;0.0;93.33;Apartamento
Casa;Vila Isabel;2;1;1;100;2800.0;0.0;400.0;28.0;Casa
Apartamento;Centro;1;0;0;42;1100.0;410.0;0.0;26.19;Apartamento
Apartamento;Flamengo;4;1;1;320;8000.0;1500.0;0.0;25.0;Apartamento
Quitinete;Flamengo;1;0;0;40;1600.0;450.0;91.0;40.0;Apartamento
Apartamento;Lagoa;2;2;1;100;5000.0;1300.0;0.0;50.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;34;1600.0;1200.0;0.0;47.06;Apartamento
Apartamento;Leme;1;0;0;50;2000.0;600.0;90.0;40.0;Apartamento
Quitinete;Copacabana;1;1;0;30;1300.0;300.0;100.0;43.33;Apartamento
Loja/Salão;Barra da Tijuca;0;0;0;182;15000.0;3497.0;1852.0;82.42;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;3;146;2000.0;1300.0;660.0;13.7;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;60;2500.0;1414.0;262.0;41.67;Apartamento
Loja/Salão;Centro;0;2;0;45;5000.0;1200.0;0.0;111.11;Apartamento
Apartamento;Botafogo;3;1;1;107;4900.0;1300.0;276.0;45.79;Apartamento
Quitinete;Barra da Tijuca;1;1;1;20;1800.0;0.0;0.0;90.0;Apartamento
Apartamento;Leblon;3;1;0;85;4000.0;815.0;230.0;47.06;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;1750.0;400.0;0.0;50.0;Apartamento
Apartamento;Leblon;3;2;1;134;5300.0;1400.0;524.0;39.55;Apartamento
Loja/Salão;Recreio dos Bandeirantes;0;0;0;40;1850.0;1338.0;3523.0;46.25;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;75;1700.0;670.0;140.0;22.67;Apartamento
Apartamento;Vila Valqueire;2;1;0;73;1100.0;610.0;0.0;15.07;Apartamento
Apartamento;Barra da Tijuca;3;2;1;150;8000.0;1200.0;400.0;53.33;Apartamento
Apartamento;Ipanema;4;3;4;200;25000.0;4710.0;1000.0;125.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;65;1600.0;1750.0;350.0;24.62;Apartamento
Prédio Inteiro;Laranjeiras;27;5;0;671;12000.0;0.0;4900.0;17.88;Apartamento
Apartamento;Ipanema;2;1;2;240;24000.0;0.0;0.0;100.0;Apartamento
Conjunto Comercial/Sala;Centro;0;4;0;1359;83577.0;25878.0;0.0;61.5;Apartamento
Apartamento;Barra da Tijuca;4;2;2;160;4700.0;1700.0;0.0;29.38;Apartamento
Conjunto Comercial/Sala;Engenho de Dentro;0;0;0;41;450.0;0.0;0.0;10.98;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;0;0;30;1900.0;345.0;0.0;63.33;Apartamento
Apartamento;Grajaú;2;0;0;60;1300.0;465.0;22.0;21.67;Apartamento
Apartamento;Grajaú;2;0;0;78;1800.0;450.0;35.0;23.08;Apartamento
Loja/Salão;Centro;0;0;0;190;8500.0;5072.0;287.0;44.74;Apartamento
Loja/Salão;Campo Grande;0;0;0;500;25000.0;0.0;0.0;50.0;Apartamento
Conjunto Comercial/Sala;Centro;0;5;0;581;28500.0;14000.0;1400.0;49.05;Apartamento
Apartamento;Cosmos;2;1;0;60;650.0;0.0;0.0;10.83;Apartamento
Apartamento;Ipanema;3;1;1;160;3900.0;1300.0;135.0;24.38;Apartamento
Galpão/Depósito/Armazém;Pavuna;0;17;0;5152;128800.0;17730.0;5910.0;25.0;Apartamento
Quitinete;Botafogo;1;0;0;25;1200.0;480.0;0.0;48.0;Apartamento
Loja/Salão;Engenho de Dentro;0;0;0;120;3500.0;0.0;0.0;29.17;Apartamento
Apartamento;Jacarepaguá;2;1;1;66;2000.0;682.0;89.0;30.3;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;3;180;3500.0;700.0;0.0;19.44;Apartamento
Apartamento;Freguesia (Jacarepaguá);5;3;2;261;2500.0;2160.0;3900.0;9.58;Apartamento
Apartamento;Ipanema;3;3;3;169;9000.0;2000.0;620.0;53.25;Apartamento
Casa;Recreio dos Bandeirantes;3;3;1;300;4500.0;0.0;0.0;15.0;Casa
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;2;0;48;2500.0;1100.0;224.0;52.08;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;89;4000.0;2454.0;394.0;44.94;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;95;6000.0;2603.0;445.0;63.16;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;116;4000.0;1622.0;379.0;34.48;Apartamento
Galpão/Depósito/Armazém;Bangu;0;10;0;1513;30000.0;0.0;3131.0;19.83;Apartamento
Apartamento;Barra da Tijuca;4;2;1;205;5500.0;3000.0;0.0;26.83;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;0;0;19;800.0;442.0;0.0;42.11;Apartamento
Apartamento;Leblon;2;1;0;100;5000.0;1050.0;170.0;50.0;Apartamento
Apartamento;Península;4;5;4;542;38000.0;4357.0;0.0;70.11;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;117;1500.0;650.0;143.0;12.82;Apartamento
Casa de Condomínio;Itanhangá;5;8;5;2200;25000.0;1300.0;345.0;11.36;Casa
Apartamento;Leblon;3;2;1;100;6200.0;1100.0;342.0;62.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;300;11000.0;4000.0;0.0;36.67;Apartamento
Casa;Madureira;1;0;0;40;800.0;0.0;0.0;20.0;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;76;1900.0;740.0;124.0;25.0;Apartamento
Loja/Salão;Centro;0;0;0;19;800.0;0.0;0.0;42.11;Apartamento
Apartamento;Catete;1;0;0;30;1200.0;360.0;25.0;40.0;Apartamento
Quitinete;Copacabana;1;0;0;29;1300.0;420.0;30.0;44.83;Apartamento
Loja/Salão;Centro;0;0;0;300;4000.0;200.0;1174.0;13.33;Apartamento
Apartamento;Barra da Tijuca;4;4;4;392;25000.0;7000.0;32000.0;63.78;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;95;1800.0;1250.0;0.0;18.95;Apartamento
Conjunto Comercial/Sala;Botafogo;0;8;0;605;75625.0;15427.0;8064.0;125.0;Apartamento
Apartamento;Copacabana;4;0;0;196;6000.0;1200.0;250.0;30.61;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;45;2000.0;1000.0;0.0;44.44;Apartamento
Apartamento;Todos os Santos;2;0;0;44;1000.0;295.0;35.0;22.73;Apartamento
Apartamento;Barra da Tijuca;2;1;1;67;1700.0;590.0;131.0;25.37;Apartamento
Apartamento;Copacabana;3;0;0;100;3000.0;650.0;0.0;30.0;Apartamento
Conjunto Comercial/Sala;Vila da Penha;0;1;0;26;700.0;506.0;0.0;26.92;Apartamento
Flat;Leblon;1;1;0;45;4000.0;1600.0;400.0;88.89;Apartamento
Apartamento;Curicica;3;1;1;71;1500.0;630.0;0.0;21.13;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;2;195;3000.0;750.0;434.0;15.38;Apartamento
Conjunto Comercial/Sala;Pechincha;0;1;0;30;650.0;624.0;54.0;21.67;Apartamento
Apartamento;Campo Grande;2;1;0;50;900.0;308.0;0.0;18.0;Apartamento
Apartamento;Tomás Coelho;2;1;0;70;900.0;337.0;0.0;12.86;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;101;1600.0;722.0;236.0;15.84;Apartamento
Apartamento;Laranjeiras;2;1;0;110;3000.0;800.0;71.0;27.27;Apartamento
Conjunto Comercial/Sala;Copacabana;0;1950;0;52;1500.0;680.0;302.0;28.85;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;2;600;30000.0;1100.0;1400.0;50.0;Casa
Casa de Condomínio;Vargem Pequena;4;5;4;150;2700.0;606.0;54.0;18.0;Casa
Casa;Vargem Pequena;2;3;2;300;7500.0;0.0;0.0;25.0;Casa
Galpão/Depósito/Armazém;Penha Circular;0;0;0;380;12000.0;0.0;0.0;31.58;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;1;1;0;30;1300.0;950.0;150.0;43.33;Apartamento
Casa de Vila;Riachuelo;2;0;0;41;900.0;0.0;135.0;21.95;Casa
Apartamento;Jardim Guanabara;1;1;0;59;1500.0;360.0;90.0;25.42;Apartamento
Apartamento;Laranjeiras;3;0;0;125;2700.0;600.0;34.0;21.6;Apartamento
Quitinete;Flamengo;1;0;0;30;1200.0;460.0;25.0;40.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;130;4500.0;1766.0;338.0;34.62;Apartamento
Casa de Condomínio;Joá;3;3;1;340;7500.0;1900.0;970.0;22.06;Casa
Apartamento;Barra da Tijuca;3;2;1;104;2400.0;800.0;205.0;23.08;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;0;46;1000.0;290.0;16.0;21.74;Apartamento
Apartamento;Copacabana;1;1;0;55;2200.0;1300.0;276.0;40.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;660;55000.0;6000.0;0.0;83.33;Apartamento
Apartamento;Cachambi;2;1;1;65;1000.0;800.0;60.0;15.38;Apartamento
Quitinete;Catete;1;0;0;30;1300.0;400.0;23.0;43.33;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;120;1500.0;732.0;1390.0;12.5;Apartamento
Apartamento;Flamengo;3;1;0;110;3300.0;1300.0;134.0;30.0;Apartamento
Casa;Cocotá;3;1;3;300;4000.0;0.0;1500.0;13.33;Casa
Conjunto Comercial/Sala;Centro;0;0;0;564;35000.0;10439.0;2881.0;62.06;Apartamento
Apartamento;Pechincha;3;1;1;70;1400.0;488.0;76.0;20.0;Apartamento
Conjunto Comercial/Sala;Copacabana;0;5;0;900;99000.0;25200.0;0.0;110.0;Apartamento
Apartamento;Ipanema;4;1;0;150;8000.0;1500.0;261.0;53.33;Apartamento
Apartamento;Recreio dos Bandeirantes;3;4;3;180;3000.0;1200.0;400.0;16.67;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;184;2200.0;1300.0;200.0;11.96;Apartamento
Apartamento;Curicica;2;1;0;47;1100.0;500.0;50.0;23.4;Apartamento
Apartamento;Vila Isabel;2;1;0;68;1600.0;540.0;43.0;23.53;Apartamento
Apartamento;Copacabana;1;0;0;40;1800.0;625.0;68.0;45.0;Apartamento
Apartamento;Barra da Tijuca;4;4;4;229;17000.0;5600.0;1800.0;74.24;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;86;1900.0;536.0;167.0;22.09;Apartamento
Casa de Condomínio;Barra da Tijuca;4;1;2;245;7000.0;1650.0;550.0;28.57;Casa
Apartamento;Recreio dos Bandeirantes;2;2;1;84;1500.0;900.0;131.0;17.86;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;29;1300.0;0.0;0.0;44.83;Apartamento
Apartamento;Botafogo;3;0;0;100;4500.0;400.0;140.0;45.0;Apartamento
Apartamento;Campo Grande;2;1;0;50;900.0;220.0;0.0;18.0;Apartamento
Casa Comercial;Botafogo;0;6;0;450;22000.0;0.0;0.0;48.89;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1000.0;550.0;135.0;27.78;Apartamento
Apartamento;Rio Comprido;2;1;1;64;1500.0;330.0;34.0;23.44;Apartamento
Casa;Santa Teresa;6;10;5;1000;25000.0;0.0;706.0;25.0;Casa
Conjunto Comercial/Sala;Barra da Tijuca;0;38;0;1588;120000.0;27000.0;4200.0;75.57;Apartamento
Apartamento;Santa Teresa;2;0;1;65;1800.0;175.0;13.0;27.69;Apartamento
Apartamento;Freguesia (Jacarepaguá);4;2;3;186;2500.0;1100.0;1700.0;13.44;Apartamento
Conjunto Comercial/Sala;Leblon;0;8;0;350;70000.0;54145.0;0.0;200.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1600.0;600.0;120.0;24.62;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;1600.0;740.0;266.0;50.0;Apartamento
Conjunto Comercial/Sala;Lapa;0;0;0;83;2000.0;881.0;83.0;24.1;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;84;1000.0;1522.0;196.0;11.9;Apartamento
Conjunto Comercial/Sala;Botafogo;0;3;0;300;22000.0;7500.0;1275.0;73.33;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;600.0;851.0;112.0;27.27;Apartamento
Apartamento;Barra da Tijuca;2;1;2;140;10000.0;0.0;0.0;71.43;Apartamento
Apartamento;Botafogo;1;1;0;50;2600.0;1230.0;137.0;52.0;Apartamento
Apartamento;Copacabana;4;1;1;195;9500.0;1707.0;537.0;48.72;Apartamento
Apartamento;Barra da Tijuca;2;1;1;120;6000.0;3600.0;8000.0;50.0;Apartamento
Apartamento;Jardim Botânico;1;1;0;72;3000.0;895.0;175.0;41.67;Apartamento
Loja/Salão;Botafogo;0;0;0;136;8000.0;0.0;0.0;58.82;Apartamento
Flat;Ipanema;2;1;1;91;3500.0;4288.0;591.0;38.46;Apartamento
Apartamento;Leblon;3;1;0;102;4200.0;860.0;45.0;41.18;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2600.0;550.0;0.0;37.14;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;76;1100.0;788.0;147.0;14.47;Apartamento
Loja Shopping/ Ct Comercial;Gávea;0;0;0;45;2500.0;1600.0;380.0;55.56;Apartamento
Apartamento;Barra da Tijuca;3;3;1;203;5500.0;2800.0;696.0;27.09;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;99;4000.0;3350.0;0.0;40.4;Apartamento
Apartamento;Tijuca;2;1;1;75;1300.0;550.0;0.0;17.33;Apartamento
Apartamento;Pechincha;3;1;1;93;1400.0;984.0;84.0;15.05;Apartamento
Conjunto Comercial/Sala;Botafogo;0;3;0;241;18000.0;9384.0;0.0;74.69;Apartamento
Prédio Inteiro;Ilha do Governador;0;35;0;4500;90000.0;0.0;95000.0;20.0;Apartamento
Apartamento;Gávea;2;1;0;100;3300.0;1250.0;220.0;33.0;Apartamento
Apartamento;Leblon;4;1;0;160;6800.0;1500.0;400.0;42.5;Apartamento
Apartamento;Catete;1;0;0;45;1500.0;509.0;58.0;33.33;Apartamento
Apartamento;Copacabana;3;2;2;123;4200.0;1347.0;310.0;34.15;Apartamento
Loja Shopping/ Ct Comercial;São Cristóvão;0;3;0;131;8000.0;350.0;0.0;61.07;Apartamento
Apartamento;Ipanema;1;0;0;40;2990.0;450.0;0.0;74.75;Apartamento
Quitinete;Botafogo;1;0;0;22;1200.0;472.0;24.0;54.55;Apartamento
Loja/Salão;Botafogo;0;0;0;230;8000.0;0.0;0.0;34.78;Apartamento
Apartamento;Leblon;4;3;1;200;15000.0;3259.0;618.0;75.0;Apartamento
Conjunto Comercial/Sala;Tijuca;0;1;0;27;1000.0;991.0;87.0;37.04;Apartamento
Casa de Condomínio;Guaratiba;2;0;0;70;1000.0;0.0;0.0;14.29;Casa
Apartamento;Barra da Tijuca;2;1;2;80;1900.0;1000.0;180.0;23.75;Apartamento
Apartamento;Leblon;3;1;1;150;7000.0;1000.0;308.0;46.67;Apartamento
Casa;Olaria;2;0;1;119;1700.0;0.0;0.0;14.29;Casa
Apartamento;Campo Grande;2;1;0;50;900.0;220.0;0.0;18.0;Apartamento
Apartamento;Lins de Vasconcelos;2;1;0;65;1000.0;490.0;47.0;15.38;Apartamento
Apartamento;Barra da Tijuca;2;1;2;100;11000.0;6000.0;0.0;110.0;Apartamento
Apartamento;Jardim Botânico;2;0;1;74;2800.0;1423.0;0.0;37.84;Apartamento
Loja/Salão;Méier;0;1;0;30;1100.0;746.0;88.0;36.67;Apartamento
Apartamento;Ipanema;4;3;4;500;38000.0;9500.0;2166.0;76.0;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;39;1000.0;648.0;156.0;25.64;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;30;1200.0;330.0;120.0;40.0;Apartamento
Casa de Condomínio;Guaratiba;2;1;2;75;1700.0;0.0;0.0;22.67;Casa
Loja/Salão;Centro;0;0;0;118;10000.0;800.0;0.0;84.75;Apartamento
Apartamento;Cachambi;2;1;1;65;1900.0;0.0;0.0;29.23;Apartamento
Loja/Salão;Recreio dos Bandeirantes;0;0;0;260;10000.0;0.0;1000.0;38.46;Apartamento
Apartamento;Botafogo;1;0;0;38;1800.0;788.0;24.0;47.37;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;25;750.0;516.0;0.0;30.0;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;22;900.0;354.0;150.0;40.91;Apartamento
Apartamento;Vargem Grande;4;0;1;180;1900.0;0.0;176.0;10.56;Apartamento
Apartamento;Leblon;2;1;0;82;4000.0;970.0;170.0;48.78;Apartamento
Apartamento;Barra da Tijuca;2;1;1;85;2950.0;700.0;61.0;34.71;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;70;1800.0;970.0;170.0;25.71;Apartamento
Apartamento;Laranjeiras;3;0;0;120;4200.0;550.0;0.0;35.0;Apartamento
Apartamento;Ipanema;3;2;0;100;5000.0;1000.0;260.0;50.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;41;500.0;638.0;0.0;12.2;Apartamento
Apartamento;Centro;1;0;0;27;1100.0;370.0;0.0;40.74;Apartamento
Apartamento;Tomás Coelho;2;0;0;50;700.0;70.0;0.0;14.0;Apartamento
Galpão/Depósito/Armazém;Penha;0;0;0;2000;15000.0;0.0;3030.0;7.5;Apartamento
Apartamento;Ipanema;1;0;0;32;1800.0;666.0;0.0;56.25;Apartamento
Loja/Salão;Recreio dos Bandeirantes;0;0;0;36;1500.0;1387.0;178.0;41.67;Apartamento
Galpão/Depósito/Armazém;Bangu;0;0;0;1000;12000.0;0.0;0.0;12.0;Apartamento
Apartamento;Ipanema;3;1;1;145;8000.0;1800.0;400.0;55.17;Apartamento
Apartamento;Ipanema;4;2;1;220;6500.0;2800.0;561.0;29.55;Apartamento
Conjunto Comercial/Sala;Ipanema;0;0;0;30;3000.0;1000.0;86.0;100.0;Apartamento
Apartamento;Tijuca;3;2;1;119;2500.0;830.0;0.0;21.01;Apartamento
Apartamento;Barra da Tijuca;4;2;1;297;7509.0;3700.0;11290.0;25.28;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;92;2000.0;600.0;100.0;21.74;Apartamento
Apartamento;Botafogo;2;0;0;58;3000.0;890.0;163.0;51.72;Apartamento
Apartamento;Leblon;4;2;2;340;25000.0;3600.0;0.0;73.53;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;27;750.0;350.0;0.0;27.78;Apartamento
Apartamento;Barra da Tijuca;2;1;1;74;2000.0;1300.0;250.0;27.03;Apartamento
Casa de Vila;Vaz Lobo;1;0;0;50;700.0;0.0;0.0;14.0;Casa
Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;220;6900.0;1100.0;700.0;31.36;Casa
Apartamento;Flamengo;5;2;1;300;5500.0;2270.0;812.0;18.33;Apartamento
Conjunto Comercial/Sala;Flamengo;0;16;0;1180;106272.0;37431.0;0.0;90.06;Apartamento
Quitinete;Catete;0;0;0;24;1100.0;268.0;0.0;45.83;Apartamento
Quitinete;Ipanema;1;0;1;30;6500.0;0.0;0.0;216.67;Apartamento
Casa de Vila;Rocha Miranda;1;0;0;44;700.0;0.0;0.0;15.91;Casa
Apartamento;Ipanema;4;2;2;210;15000.0;5000.0;840.0;71.43;Apartamento
Apartamento;Barra da Tijuca;3;2;1;110;2800.0;1100.0;361.0;25.45;Apartamento
Apartamento;Barra da Tijuca;1;1;0;60;1600.0;973.0;140.0;26.67;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;3;192;7500.0;960.0;2700.0;39.06;Apartamento
Apartamento;Leblon;4;4;3;350;15000.0;3850.0;1600.0;42.86;Apartamento
Loja/Salão;Botafogo;0;3;0;679;65000.0;0.0;0.0;95.73;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;1500.0;590.0;0.0;46.88;Apartamento
Apartamento;Lagoa;2;1;1;85;3800.0;1800.0;300.0;44.71;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;80;1800.0;750.0;296.0;22.5;Apartamento
Conjunto Comercial/Sala;Taquara;0;1;0;36;1000.0;550.0;56.0;27.78;Apartamento
Conjunto Comercial/Sala;Ipanema;0;4;0;323;28000.0;8090.0;44486.0;86.69;Apartamento
Flat;Ipanema;2;1;1;80;12000.0;4500.0;500.0;150.0;Apartamento
Apartamento;Lagoa;4;4;3;265;16000.0;4200.0;1400.0;60.38;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;203;2900.0;980.0;3050.0;14.29;Apartamento
Casa Comercial;Tijuca;3;0;0;90;1500.0;0.0;2076.0;16.67;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;107;1990.0;1040.0;178.0;18.6;Apartamento
Galpão/Depósito/Armazém;Bonsucesso;0;0;0;400;8500.0;0.0;777.0;21.25;Apartamento
Loja/Salão;Lapa;0;0;0;162;5500.0;0.0;42.0;33.95;Apartamento
Apartamento;Leblon;3;2;1;170;7200.0;2300.0;700.0;42.35;Apartamento
Apartamento;Centro;1;0;0;59;1400.0;499.0;10.0;23.73;Apartamento
Apartamento;Curicica;3;1;1;62;1100.0;652.0;73.0;17.74;Apartamento
Casa;Laranjeiras;5;6;5;980;10000.0;0.0;1200.0;10.2;Casa
Apartamento;Gávea;2;1;1;125;5500.0;1600.0;200.0;44.0;Apartamento
Apartamento;Humaitá;2;1;1;105;2300.0;1280.0;231.0;21.9;Apartamento
Loja/Salão;Barra da Tijuca;0;0;0;85;6500.0;0.0;398.0;76.47;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;69;1700.0;649.0;1100.0;24.64;Apartamento
Casa;Botafogo;2;1;1;108;3800.0;0.0;0.0;35.19;Casa
Conjunto Comercial/Sala;Botafogo;0;4;0;134;12000.0;4700.0;0.0;89.55;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;6;0;204;7900.0;4673.0;3200.0;38.73;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;80;5500.0;20206.0;4027.0;68.75;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;70;2200.0;1800.0;300.0;31.43;Apartamento
Apartamento;Maracanã;3;1;2;130;2690.0;1000.0;150.0;20.69;Apartamento
Apartamento;Tijuca;2;1;0;70;1500.0;720.0;75.0;21.43;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;29;600.0;450.0;122.0;20.69;Apartamento
Apartamento;Copacabana;4;0;0;120;4200.0;900.0;170.0;35.0;Apartamento
Apartamento;Copacabana;1;0;0;45;2000.0;630.0;25.0;44.44;Apartamento
Apartamento;Tijuca;3;1;0;73;2100.0;650.0;97.0;28.77;Apartamento
Apartamento;Barra da Tijuca;2;2;1;80;3000.0;1380.0;300.0;37.5;Apartamento
Apartamento;Jardim Guanabara;3;0;0;80;1700.0;380.0;130.0;21.25;Apartamento
Apartamento;Barra da Tijuca;7;4;6;840;20000.0;4046.0;0.0;23.81;Apartamento
Quitinete;Catete;1;0;0;20;900.0;408.0;25.0;45.0;Apartamento
Casa de Condomínio;Barra da Tijuca;5;0;5;850;28000.0;0.0;0.0;32.94;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;82;1800.0;890.0;129.0;21.95;Apartamento
Apartamento;Recreio dos Bandeirantes;5;4;4;700;9000.0;3000.0;2500.0;12.86;Apartamento
Apartamento;Curicica;2;1;1;52;1400.0;450.0;0.0;26.92;Apartamento
Apartamento;Barra da Tijuca;3;2;0;102;3200.0;890.0;230.0;31.37;Apartamento
Apartamento;Ipanema;1;1;0;51;3000.0;635.0;4398.0;58.82;Apartamento
Apartamento;Leblon;2;2;1;96;6500.0;1550.0;3600.0;67.71;Apartamento
Apartamento;Grajaú;2;1;0;70;1700.0;510.0;190.0;24.29;Apartamento
Apartamento;Santa Teresa;1;1;0;40;1500.0;317.0;34.0;37.5;Apartamento
Flat;Lagoa;1;1;0;73;5000.0;2253.0;5504.0;68.49;Apartamento
Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300.0;345.0;53.12;Apartamento
Casa de Condomínio;Barra da Tijuca;3;5;3;1030;16000.0;2150.0;2000.0;15.53;Casa
Apartamento;Leblon;4;2;4;230;10000.0;2710.0;1328.0;43.48;Apartamento
Apartamento;Centro;1;0;0;59;1200.0;700.0;40.0;20.34;Apartamento
Apartamento;Guadalupe;2;0;0;46;650.0;0.0;0.0;14.13;Apartamento
Apartamento;Barra da Tijuca;3;2;2;136;5000.0;1320.0;4977.0;36.76;Apartamento
Apartamento;Engenho Novo;3;0;0;80;1500.0;450.0;0.0;18.75;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;600;32000.0;23534.0;2492.0;53.33;Apartamento
Apartamento;Botafogo;3;2;1;110;3300.0;1500.0;345.0;30.0;Apartamento
Casa;Recreio dos Bandeirantes;3;30;0;600;8000.0;0.0;280.0;13.33;Casa
Apartamento;Santa Teresa;2;1;2;50;800.0;360.0;14.0;16.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;71;2000.0;490.0;0.0;28.17;Apartamento
